1657,AIR INDIA,PIMPRI-CHINCHWAD,PATNA,10/7/2020,21:35,5984
1694,AIR INDIA EXPRESS,LUCKNOW,DELHI,22/5/2020,0:57,8463
1684,SPICEJET,FARIDABAD,PUNE,24/5/2020,20:29,5223
1670,AIRASIA INDIA,PATNA,BHOPAL,13/6/2020,11:56,8105
1693,TRUJET,FARIDABAD,FARIDABAD,20/7/2020,18:30,4965
1664,AIR INDIA,MEERUT,HYDERABAD,18/7/2020,13:24,6876
1652,AIRASIA INDIA,MEERUT,MUMBAI,29/6/2020,23:14,5327
1662,SAUDI AIRLINES SAUDIA,THANE,MEERUT,8/5/2020,3:35,9110
1672,AIRASIA INDIA,JAIPUR,BHOPAL,19/6/2020,12:57,8733
1661,SAUDI AIRLINES SAUDIA,PATNA,BHOPAL,29/6/2020,21:26,5888
1675,ALLIANCE AIR,HYDERABAD,AGRA,24/6/2020,20:25,5174
1668,AIR INDIA EXPRESS,VADODARA,PUNE,24/5/2020,8:44,6233
1689,AIR INDIA EXPRESS,VASAI-VIRAR,DELHI,5/5/2020,5:47,8688
1660,SAUDI AIRLINES SAUDIA,VASAI-VIRAR,NAGPUR,14/6/2020,15:57,5101
1651,AIRASIA INDIA,NAGPUR,LUDHIANA,10/7/2020,2:21,6436
1692,AIR INDIA,CHENNAI,MEERUT,30/5/2020,18:45,5344
1700,GOAIR,PATNA,JAIPUR,16/5/2020,3:30,8771
1697,AIRASIA INDIA,RAJKOT,VADODARA,30/7/2020,17:0,6184
1653,QATAR AIRWAYS,INDORE,PATNA,8/6/2020,10:42,5729
1667,ALLIANCE AIR,NASHIK,VISAKHAPATNAM,4/5/2020,8:36,7952
1655,TRUJET,GHAZIABAD,RAJKOT,29/5/2020,14:45,9273
1683,TRUJET,INDORE,VISAKHAPATNAM,20/6/2020,1:21,4234
1686,GOAIR,THANE,NAGPUR,25/7/2020,16:46,8725
1658,GOAIR,LUCKNOW,VARANASI,7/5/2020,20:12,6510
1681,QATAR AIRWAYS,VISAKHAPATNAM,VARANASI,29/6/2020,17:51,6810
1698,AIR INDIA EXPRESS,VASAI-VIRAR,BANGALORE,18/6/2020,6:18,9941
1656,QATAR AIRWAYS,LUDHIANA,AHMEDABAD,4/6/2020,14:58,8263
1671,ETIHAD AIRWAYS,PUNE,NASHIK,21/7/2020,16:14,8458
1682,AIR INDIA,AGRA,GHAZIABAD,19/6/2020,8:0,8305
1691,ALLIANCE AIR,FARIDABAD,VARANASI,23/6/2020,9:56,9247
1679,AIR INDIA EXPRESS,LUCKNOW,PIMPRI-CHINCHWAD,5/7/2020,9:52,5535
1733,AIRASIA INDIA,KALYAN-DOMBIVLI,AGRA,19/7/2020,2:39,7897
1740,TRUJET,LUCKNOW,BANGALORE,4/5/2020,7:27,4291
1720,ETIHAD AIRWAYS,DELHI,AHMEDABAD,7/6/2020,10:5,9000
1711,SAUDI AIRLINES SAUDIA,AHMEDABAD,CHENNAI,27/6/2020,23:5,5837
1721,VISTARA,BHOPAL,VARANASI,14/6/2020,18:54,7557
1718,AIRASIA INDIA,PATNA,NAGPUR,30/6/2020,12:18,6586
1750,TRUJET,VARANASI,INDORE,24/7/2020,7:7,7056
1710,ALLIANCE AIR,VASAI-VIRAR,LUCKNOW,23/7/2020,6:12,6335
1746,VISTARA,SURAT,JAIPUR,28/5/2020,8:11,7004
1730,TRUJET,JAIPUR,BHOPAL,5/6/2020,6:3,7966
1702,AIR INDIA EXPRESS,VASAI-VIRAR,MEERUT,11/6/2020,20:56,8214
1748,QATAR AIRWAYS,HYDERABAD,VASAI-VIRAR,14/7/2020,3:28,7043
1716,ETIHAD AIRWAYS,PIMPRI-CHINCHWAD,PATNA,2/6/2020,8:31,4915
1722,AIR INDIA,KALYAN-DOMBIVLI,HYDERABAD,5/7/2020,21:13,6711
1743,ETIHAD AIRWAYS,PIMPRI-CHINCHWAD,PATNA,17/6/2020,8:56,8309
1735,GOAIR,KANPUR,VARANASI,11/7/2020,11:4,6099
1703,AIRASIA INDIA,CHENNAI,GHAZIABAD,24/6/2020,1:41,7405
1727,TRUJET,BANGALORE,MEERUT,25/6/2020,19:18,8714
1713,GOAIR,VADODARA,BHOPAL,4/5/2020,17:56,7087
1731,SPICEJET,CHENNAI,PATNA,2/7/2020,10:27,5516
1732,VISTARA,VARANASI,RAJKOT,27/5/2020,15:57,7452
1706,SAUDI AIRLINES SAUDIA,NASHIK,INDORE,14/5/2020,13:53,9923
1738,GOAIR,THANE,MUMBAI,19/7/2020,15:0,8021
1729,QATAR AIRWAYS,BANGALORE,CHENNAI,10/7/2020,15:16,8799
1725,VISTARA,DELHI,NAGPUR,2/7/2020,16:42,6714
1708,TRUJET,DELHI,KALYAN-DOMBIVLI,5/6/2020,1:51,7151
1724,ETIHAD AIRWAYS,NASHIK,INDORE,13/7/2020,22:37,6765
1719,QATAR AIRWAYS,DELHI,AHMEDABAD,4/6/2020,18:37,7512
1749,AIR INDIA EXPRESS,PIMPRI-CHINCHWAD,BHOPAL,6/6/2020,20:8,4945
1704,QATAR AIRWAYS,VARANASI,HYDERABAD,23/6/2020,8:6,6637
1744,AIR INDIA EXPRESS,CHENNAI,SURAT,20/6/2020,8:22,6335
1734,AIR INDIA,KOLKATA,AGRA,11/5/2020,22:50,6177
1745,AIRASIA INDIA,PATNA,GHAZIABAD,30/6/2020,4:53,4478
1701,AIR INDIA,NAGPUR,CHENNAI,30/7/2020,23:52,5573
1707,VISTARA,PUNE,VARANASI,8/6/2020,11:15,8585
1728,VISTARA,INDORE,INDORE,18/5/2020,5:0,9577
1726,AIR INDIA,AGRA,INDORE,8/6/2020,23:6,6799
1737,VISTARA,VADODARA,BHOPAL,27/5/2020,22:18,7782
1712,INDIGO,INDORE,JAIPUR,23/6/2020,4:37,8124
1723,SAUDI AIRLINES SAUDIA,MEERUT,RAJKOT,5/7/2020,19:48,7744
1705,QATAR AIRWAYS,MUMBAI,KALYAN-DOMBIVLI,25/7/2020,16:47,8701
1714,AIRASIA INDIA,KOLKATA,LUCKNOW,20/5/2020,9:16,9860
1742,SAUDI AIRLINES SAUDIA,PIMPRI-CHINCHWAD,SURAT,14/5/2020,11:29,9943
1741,QATAR AIRWAYS,NAGPUR,PATNA,14/6/2020,3:34,4077
1715,GOAIR,LUCKNOW,LUCKNOW,3/7/2020,18:33,5049
1736,AIR INDIA,LUDHIANA,INDORE,2/7/2020,8:24,9820
1747,ETIHAD AIRWAYS,AGRA,DELHI,17/6/2020,5:46,6528
1717,AIRASIA INDIA,CHENNAI,MUMBAI,10/6/2020,7:59,5436
1739,AIRASIA INDIA,RAJKOT,LUCKNOW,16/7/2020,8:24,5964
1709,AIR INDIA,GHAZIABAD,DELHI,12/6/2020,13:18,9133
1760,INDIGO,VARANASI,HYDERABAD,6/5/2020,17:34,6936
1753,AIR INDIA EXPRESS,RAJKOT,HYDERABAD,10/5/2020,5:4,6160
1762,SAUDI AIRLINES SAUDIA,MEERUT,VADODARA,11/6/2020,20:43,5647
1788,AIRASIA INDIA,KANPUR,CHENNAI,28/7/2020,22:59,4569
1782,ALLIANCE AIR,KALYAN-DOMBIVLI,GHAZIABAD,27/6/2020,0:11,4204
1790,INDIGO,BANGALORE,AHMEDABAD,11/6/2020,21:9,4696
1799,VISTARA,PUNE,KALYAN-DOMBIVLI,21/7/2020,15:33,9756
1755,SAUDI AIRLINES SAUDIA,NASHIK,JAIPUR,15/6/2020,6:6,5613
1769,SAUDI AIRLINES SAUDIA,FARIDABAD,PUNE,26/7/2020,0:16,8886
1786,INDIGO,NASHIK,BANGALORE,8/6/2020,1:8,9295
1777,AIR INDIA,KALYAN-DOMBIVLI,VADODARA,2/5/2020,17:49,7717
1773,ALLIANCE AIR,AHMEDABAD,KANPUR,16/7/2020,0:7,5710
1754,VISTARA,KOLKATA,HYDERABAD,2/6/2020,22:35,5271
1751,SPICEJET,BANGALORE,VASAI-VIRAR,21/6/2020,2:33,5992
1757,INDIGO,VADODARA,VADODARA,10/6/2020,14:46,7745
1776,SAUDI AIRLINES SAUDIA,FARIDABAD,LUDHIANA,10/5/2020,15:4,9691
1785,ALLIANCE AIR,HYDERABAD,BANGALORE,26/5/2020,0:47,7724
1800,SAUDI AIRLINES SAUDIA,KOLKATA,INDORE,11/7/2020,11:50,5826
1770,QATAR AIRWAYS,VARANASI,AHMEDABAD,2/7/2020,18:23,5228
1767,AIR INDIA,JAIPUR,PUNE,7/7/2020,14:58,9130
1763,TRUJET,PIMPRI-CHINCHWAD,VASAI-VIRAR,23/6/2020,17:21,7912
1792,AIR INDIA EXPRESS,VADODARA,VASAI-VIRAR,21/6/2020,16:34,6374
1768,SAUDI AIRLINES SAUDIA,DELHI,PUNE,23/6/2020,1:46,5820
1798,QATAR AIRWAYS,PATNA,GHAZIABAD,24/6/2020,19:34,9497
1778,ETIHAD AIRWAYS,NAGPUR,SURAT,27/7/2020,15:10,7241
1765,TRUJET,VASAI-VIRAR,SURAT,14/6/2020,6:30,5362
1791,QATAR AIRWAYS,PATNA,NASHIK,4/7/2020,11:34,6122
1797,SPICEJET,NAGPUR,KALYAN-DOMBIVLI,7/6/2020,6:38,5491
1794,SPICEJET,PIMPRI-CHINCHWAD,MEERUT,23/6/2020,14:17,9124
1761,SAUDI AIRLINES SAUDIA,GHAZIABAD,RAJKOT,24/5/2020,2:45,6923
1789,AIR INDIA,HYDERABAD,MEERUT,27/7/2020,8:26,5277
1775,ETIHAD AIRWAYS,CHENNAI,PATNA,23/6/2020,2:36,7054
1781,GOAIR,GHAZIABAD,VASAI-VIRAR,11/7/2020,19:24,9673
1793,SAUDI AIRLINES SAUDIA,CHENNAI,AGRA,5/6/2020,6:39,4730
1774,ALLIANCE AIR,MEERUT,JAIPUR,22/6/2020,16:5,9996
1796,ALLIANCE AIR,PUNE,LUCKNOW,22/6/2020,12:47,6048
1779,QATAR AIRWAYS,BHOPAL,LUDHIANA,27/7/2020,15:3,9502
1772,AIRASIA INDIA,LUCKNOW,KALYAN-DOMBIVLI,7/6/2020,11:24,5153
1783,QATAR AIRWAYS,AGRA,MUMBAI,3/7/2020,19:26,7224
1759,SAUDI AIRLINES SAUDIA,DELHI,DELHI,1/6/2020,0:59,7844
1766,SPICEJET,PATNA,LUCKNOW,2/5/2020,8:14,7039
1771,AIRASIA INDIA,DELHI,AHMEDABAD,29/7/2020,16:24,5562
1756,INDIGO,KALYAN-DOMBIVLI,AGRA,10/5/2020,16:22,8327
1780,SAUDI AIRLINES SAUDIA,KANPUR,VARANASI,23/5/2020,1:50,4325
1784,GOAIR,INDORE,KALYAN-DOMBIVLI,12/5/2020,18:34,6770
1764,VISTARA,MUMBAI,GHAZIABAD,26/5/2020,17:28,7363
1787,AIR INDIA,SURAT,AHMEDABAD,16/5/2020,20:43,9107
1752,SAUDI AIRLINES SAUDIA,BHOPAL,RAJKOT,27/7/2020,1:15,4894
1758,GOAIR,VISAKHAPATNAM,PATNA,26/7/2020,21:17,9370
1795,GOAIR,VADODARA,JAIPUR,6/6/2020,5:0,9155
